scheduler,K,seed,n,quorum,surplus,T,steps,timeouts,decisions,retries,max_ballot,reached_step_cap,safety
uniform-budget-delay,160,36,25,13,12,100,361,2,1,2,3,false,false
uniform-budget-delay,160,37,25,13,12,100,361,2,1,2,3,false,false
uniform-budget-delay,160,38,25,13,12,100,361,2,1,2,3,false,false
uniform-budget-delay,160,39,25,13,12,100,361,2,1,2,3,false,false
uniform-budget-delay,160,40,25,13,12,100,361,2,1,2,3,false,false
uniform-budget-delay,160,41,25,13,12,100,361,2,1,2,3,false,false
uniform-budget-delay,160,42,25,13,12,100,361,2,1,2,3,false,false
uniform-budget-delay,160,43,25,13,12,100,361,2,1,2,3,false,false
uniform-budget-delay,160,44,25,13,12,100,361,2,1,2,3,false,false
uniform-budget-delay,160,45,25,13,12,100,361,2,1,2,3,false,false
uniform-budget-delay,160,46,25,13,12,100,361,2,1,2,3,false,false
uniform-budget-delay,160,47,25,13,12,100,361,2,1,2,3,false,false
uniform-budget-delay,160,48,25,13,12,100,361,2,1,2,3,false,false
uniform-budget-delay,160,49,25,13,12,100,361,2,1,2,3,false,false
uniform-budget-delay,160,50,25,13,12,100,361,2,1,2,3,false,false
progress-aware-quorum-delay,160,1,25,13,12,100,361,2,1,2,3,false,false
progress-aware-quorum-delay,160,2,25,13,12,100,361,2,1,2,3,false,false
progress-aware-quorum-delay,160,3,25,13,12,100,361,2,1,2,3,false,false
progress-aware-quorum-delay,160,4,25,13,12,100,361,2,1,2,3,false,false
progress-aware-quorum-delay,160,5,25,13,12,100,361,2,1,2,3,false,false
progress-aware-quorum-delay,160,6,25,13,12,100,361,2,1,2,3,false,false
progress-aware-quorum-delay,160,7,25,13,12,100,361,2,1,2,3,false,false
progress-aware-quorum-delay,160,8,25,13,12,100,361,2,1,2,3,false,false
progress-aware-quorum-delay,160,9,25,13,12,100,361,2,1,2,3,false,false
progress-aware-quorum-delay,160,10,25,13,12,100,361,2,1,2,3,false,false
progress-aware-quorum-delay,160,11,25,13,12,100,361,2,1,2,3,false,false
progress-aware-quorum-delay,160,12,25,13,12,100,361,2,1,2,3,false,false
progress-aware-quorum-delay,160,13,25,13,12,100,361,2,1,2,3,false,false
progress-aware-quorum-delay,160,14,25,13,12,100,361,2,1,2,3,false,false
progress-aware-quorum-delay,160,15,25,13,12,100,361,2,1,2,3,false,false
progress-aware-quorum-delay,160,16,25,13,12,100,361,2,1,2,3,false,false
progress-aware-quorum-delay,160,17,25,13,12,100,361,2,1,2,3,false,false
progress-aware-quorum-delay,160,18,25,13,12,100,361,2,1,2,3,false,false
progress-aware-quorum-delay,160,19,25,13,12,100,361,2,1,2,3,false,false
progress-aware-quorum-delay,160,20,25,13,12,100,361,2,1,2,3,false,false
progress-aware-quorum-delay,160,21,25,13,12,100,361,2,1,2,3,false,false
progress-aware-quorum-delay,160,22,25,13,12,100,361,2,1,2,3,false,false
progress-aware-quorum-delay,160,23,25,13,12,100,361,2,1,2,3,false,false
progress-aware-quorum-delay,160,24,25,13,12,100,361,2,1,2,3,false,false
progress-aware-quorum-delay,160,25,25,13,12,100,361,2,1,2,3,false,false
progress-aware-quorum-delay,160,26,25,13,12,100,361,2,1,2,3,false,false
progress-aware-quorum-delay,160,27,25,13,12,100,361,2,1,2,3,false,false
progress-aware-quorum-delay,160,28,25,13,12,100,361,2,1,2,3,false,false
progress-aware-quorum-delay,160,29,25,13,12,100,361,2,1,2,3,false,false
progress-aware-quorum-delay,160,30,25,13,12,100,361,2,1,2,3,false,false
progress-aware-quorum-delay,160,31,25,13,12,100,361,2,1,2,3,false,false
progress-aware-quorum-delay,160,32,25,13,12,100,361,2,1,2,3,false,false
progress-aware-quorum-delay,160,33,25,13,12,100,361,2,1,2,3,false,false
progress-aware-quorum-delay,160,34,25,13,12,100,361,2,1,2,3,false,false
progress-aware-quorum-delay,160,35,25,13,12,100,361,2,1,2,3,false,false
progress-aware-quorum-delay,160,36,25,13,12,100,361,2,1,2,3,false,false
progress-aware-quorum-delay,160,37,25,13,12,100,361,2,1,2,3,false,false
progress-aware-quorum-delay,160,38,25,13,12,100,361,2,1,2,3,false,false
progress-aware-quorum-delay,160,39,25,13,12,100,361,2,1,2,3,false,false
progress-aware-quorum-delay,160,40,25,13,12,100,361,2,1,2,3,false,false
progress-aware-quorum-delay,160,41,25,13,12,100,361,2,1,2,3,false,false
progress-aware-quorum-delay,160,42,25,13,12,100,361,2,1,2,3,false,false
progress-aware-quorum-delay,160,43,25,13,12,100,361,2,1,2,3,false,false
progress-aware-quorum-delay,160,44,25,13,12,100,361,2,1,2,3,false,false
progress-aware-quorum-delay,160,45,25,13,12,100,361,2,1,2,3,false,false
progress-aware-quorum-delay,160,46,25,13,12,100,361,2,1,2,3,false,false
progress-aware-quorum-delay,160,47,25,13,12,100,361,2,1,2,3,false,false
progress-aware-quorum-delay,160,48,25,13,12,100,361,2,1,2,3,false,false
progress-aware-quorum-delay,160,49,25,13,12,100,361,2,1,2,3,false,false
progress-aware-quorum-delay,160,50,25,13,12,100,361,2,1,2,3,false,false
