scheduler,n,quorum,surplus,seed,k,T,steps,timeouts,decisions,retries,max_ballot,reached_step_cap,safety
progress-aware-quorum-delay,9,5,4,139,25,36,80,1,1,1,2,false,false
progress-aware-quorum-delay,9,5,4,140,25,36,80,1,1,1,2,false,false
progress-aware-quorum-delay,9,5,4,141,25,36,80,1,1,1,2,false,false
progress-aware-quorum-delay,9,5,4,142,25,36,80,1,1,1,2,false,false
progress-aware-quorum-delay,9,5,4,143,25,36,80,1,1,1,2,false,false
progress-aware-quorum-delay,9,5,4,144,25,36,80,1,1,1,2,false,false
progress-aware-quorum-delay,9,5,4,145,25,36,80,1,1,1,2,false,false
progress-aware-quorum-delay,9,5,4,146,25,36,80,1,1,1,2,false,false
progress-aware-quorum-delay,9,5,4,147,25,36,80,1,1,1,2,false,false
progress-aware-quorum-delay,9,5,4,148,25,36,80,1,1,1,2,false,false
progress-aware-quorum-delay,9,5,4,149,25,36,80,1,1,1,2,false,false
progress-aware-quorum-delay,9,5,4,150,25,36,80,1,1,1,2,false,false
progress-aware-quorum-delay,9,5,4,151,25,36,80,1,1,1,2,false,false
progress-aware-quorum-delay,9,5,4,152,25,36,80,1,1,1,2,false,false
progress-aware-quorum-delay,9,5,4,153,25,36,80,1,1,1,2,false,false
progress-aware-quorum-delay,9,5,4,154,25,36,80,1,1,1,2,false,false
progress-aware-quorum-delay,9,5,4,155,25,36,80,1,1,1,2,false,false
progress-aware-quorum-delay,9,5,4,156,25,36,80,1,1,1,2,false,false
progress-aware-quorum-delay,9,5,4,157,25,36,80,1,1,1,2,false,false
progress-aware-quorum-delay,9,5,4,158,25,36,80,1,1,1,2,false,false
progress-aware-quorum-delay,9,5,4,159,25,36,80,1,1,1,2,false,false
progress-aware-quorum-delay,9,5,4,160,25,36,80,1,1,1,2,false,false
progress-aware-quorum-delay,9,5,4,161,25,36,80,1,1,1,2,false,false
progress-aware-quorum-delay,9,5,4,162,25,36,80,1,1,1,2,false,false
progress-aware-quorum-delay,9,5,4,163,25,36,80,1,1,1,2,false,false
progress-aware-quorum-delay,9,5,4,164,25,36,80,1,1,1,2,false,false
progress-aware-quorum-delay,9,5,4,165,25,36,80,1,1,1,2,false,false
progress-aware-quorum-delay,9,5,4,166,25,36,80,1,1,1,2,false,false
progress-aware-quorum-delay,9,5,4,167,25,36,80,1,1,1,2,false,false
progress-aware-quorum-delay,9,5,4,168,25,36,80,1,1,1,2,false,false
progress-aware-quorum-delay,9,5,4,169,25,36,80,1,1,1,2,false,false
progress-aware-quorum-delay,9,5,4,170,25,36,80,1,1,1,2,false,false
progress-aware-quorum-delay,9,5,4,171,25,36,80,1,1,1,2,false,false
progress-aware-quorum-delay,9,5,4,172,25,36,80,1,1,1,2,false,false
progress-aware-quorum-delay,9,5,4,173,25,36,80,1,1,1,2,false,false
progress-aware-quorum-delay,9,5,4,174,25,36,80,1,1,1,2,false,false
progress-aware-quorum-delay,9,5,4,175,25,36,80,1,1,1,2,false,false
progress-aware-quorum-delay,9,5,4,176,25,36,80,1,1,1,2,false,false
progress-aware-quorum-delay,9,5,4,177,25,36,80,1,1,1,2,false,false
progress-aware-quorum-delay,9,5,4,178,25,36,80,1,1,1,2,false,false
progress-aware-quorum-delay,9,5,4,179,25,36,80,1,1,1,2,false,false
progress-aware-quorum-delay,9,5,4,180,25,36,80,1,1,1,2,false,false
progress-aware-quorum-delay,9,5,4,181,25,36,80,1,1,1,2,false,false
progress-aware-quorum-delay,9,5,4,182,25,36,80,1,1,1,2,false,false
progress-aware-quorum-delay,9,5,4,183,25,36,80,1,1,1,2,false,false
progress-aware-quorum-delay,9,5,4,184,25,36,80,1,1,1,2,false,false
progress-aware-quorum-delay,9,5,4,185,25,36,80,1,1,1,2,false,false
progress-aware-quorum-delay,9,5,4,186,25,36,80,1,1,1,2,false,false
progress-aware-quorum-delay,9,5,4,187,25,36,80,1,1,1,2,false,false
progress-aware-quorum-delay,9,5,4,188,25,36,80,1,1,1,2,false,false
progress-aware-quorum-delay,9,5,4,189,25,36,80,1,1,1,2,false,false
progress-aware-quorum-delay,9,5,4,190,25,36,80,1,1,1,2,false,false
progress-aware-quorum-delay,9,5,4,191,25,36,80,1,1,1,2,false,false
progress-aware-quorum-delay,9,5,4,192,25,36,80,1,1,1,2,false,false
progress-aware-quorum-delay,9,5,4,193,25,36,80,1,1,1,2,false,false
progress-aware-quorum-delay,9,5,4,194,25,36,80,1,1,1,2,false,false
progress-aware-quorum-delay,9,5,4,195,25,36,80,1,1,1,2,false,false
progress-aware-quorum-delay,9,5,4,196,25,36,80,1,1,1,2,false,false
progress-aware-quorum-delay,9,5,4,197,25,36,80,1,1,1,2,false,false
progress-aware-quorum-delay,9,5,4,198,25,36,80,1,1,1,2,false,false
progress-aware-quorum-delay,9,5,4,199,25,36,80,1,1,1,2,false,false
progress-aware-quorum-delay,9,5,4,200,25,36,80,1,1,1,2,false,false
uniform-budget-delay,15,8,7,1,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,2,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,3,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,4,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,5,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,6,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,7,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,8,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,9,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,10,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,11,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,12,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,13,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,14,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,15,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,16,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,17,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,18,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,19,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,20,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,21,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,22,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,23,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,24,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,25,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,26,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,27,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,28,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,29,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,30,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,31,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,32,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,33,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,34,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,35,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,36,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,37,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,38,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,39,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,40,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,41,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,42,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,43,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,44,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,45,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,46,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,47,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,48,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,49,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,50,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,51,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,52,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,53,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,54,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,55,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,56,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,57,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,58,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,59,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,60,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,61,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,62,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,63,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,64,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,65,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,66,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,67,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,68,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,69,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,70,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,71,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,72,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,73,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,74,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,75,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,76,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,77,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,78,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,79,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,80,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,81,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,82,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,83,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,84,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,85,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,86,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,87,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,88,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,89,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,90,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,91,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,92,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,93,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,94,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,95,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,96,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,97,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,98,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,99,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,100,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,101,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,102,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,103,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,104,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,105,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,106,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,107,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,108,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,109,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,110,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,111,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,112,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,113,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,114,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,115,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,116,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,117,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,118,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,119,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,120,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,121,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,122,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,123,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,124,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,125,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,126,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,127,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,128,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,129,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,130,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,131,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,132,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,133,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,134,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,135,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,136,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,137,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,138,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,139,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,140,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,141,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,142,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,143,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,144,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,145,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,146,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,147,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,148,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,149,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,150,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,151,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,152,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,153,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,154,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,155,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,156,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,157,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,158,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,159,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,160,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,161,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,162,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,163,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,164,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,165,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,166,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,167,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,168,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,169,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,170,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,171,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,172,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,173,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,174,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,175,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,176,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,177,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,178,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,179,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,180,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,181,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,182,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,183,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,184,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,185,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,186,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,187,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,188,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,189,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,190,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,191,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,192,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,193,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,194,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,195,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,196,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,197,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,198,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,199,40,60,131,1,1,1,2,false,false
uniform-budget-delay,15,8,7,200,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,1,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,2,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,3,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,4,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,5,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,6,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,7,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,8,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,9,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,10,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,11,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,12,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,13,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,14,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,15,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,16,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,17,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,18,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,19,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,20,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,21,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,22,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,23,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,24,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,25,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,26,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,27,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,28,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,29,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,30,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,31,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,32,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,33,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,34,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,35,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,36,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,37,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,38,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,39,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,40,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,41,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,42,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,43,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,44,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,45,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,46,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,47,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,48,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,49,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,50,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,51,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,52,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,53,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,54,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,55,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,56,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,57,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,58,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,59,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,60,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,61,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,62,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,63,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,64,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,65,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,66,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,67,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,68,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,69,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,70,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,71,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,72,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,73,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,74,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,75,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,76,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,77,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,78,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,79,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,80,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,81,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,82,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,83,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,84,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,85,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,86,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,87,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,88,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,89,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,90,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,91,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,92,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,93,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,94,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,95,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,96,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,97,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,98,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,99,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,100,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,101,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,102,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,103,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,104,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,105,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,106,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,107,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,108,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,109,40,60,131,1,1,1,2,false,false
progress-aware-quorum-delay,15,8,7,110,40,60,131,1,1,1,2,false,false
